age,dependents,monthly_income,job_stability_years,electricity_bill_ratio,gas_bill_ratio,mobile_bill_ratio,savings_ratio,avg_monthly_balance,target
35,0,51147.39673674829,4.129277104297261,0.8126962602151534,0.8686734911303952,0.6039848758941294,0.2219597478497024,19807.222463402006,0
31,2,49173.0802833081,2.4736174905144788,0.7110024029242941,0.608987148720048,0.9283194336127122,0.18866015125275232,18825.458984695942,1
24,0,48060.479018457256,1.7332187332026439,0.6330480462047741,0.7615366404745686,0.9529087710443124,0.3006882580240547,26353.883522137436,1
24,1,52835.72075113908,1.5942688530743792,0.7203747001857883,0.8529701600916326,0.9923736627551736,0.27912760430411976,11080.797607431117,0
36,2,51230.82613609412,4.307035907770906,0.9220700010326,0.8011405021764602,0.9357262991000384,0.28314413301451474,20458.345687987585,0
27,1,53889.691650452325,0.9836643321409017,0.9635397025218181,0.6925658035583904,0.7782347869226085,0.40825854092591185,15088.490278340676,1
38,1,56021.53009926627,0.8020885271630462,0.7437380723267208,0.9700592050278775,0.8754598706775718,0.3148685461874521,19836.325467000785,0
33,0,35466.71012975359,1.0658926461164158,0.7833764575564013,0.7569933706939367,0.7940514047829359,0.44836945649721754,21319.754153349266,1
43,2,46276.77570062359,3.1251127382598183,0.6285999651699364,0.9849379327177643,0.7412073398090853,0.3285936425026671,22529.39589431063,0
41,1,52374.94891875437,4.054654278142046,0.7568001893185596,0.7819378407512115,0.8505705972602885,0.05976551484248642,20708.98760905395,1
32,0,38409.97907931749,1.6548934689408978,0.8740598034676161,0.8966917233414637,0.9079329758567103,0.4416770948236674,26952.840735733305,0
25,0,41914.14374768742,0.8673099905740644,0.7460686318280847,0.8710115515769101,0.8543603146712773,0.42790302171280264,20527.9966209827,0
27,0,47385.239508577164,1.0459708381431025,0.6510364503945849,0.8304118875964632,0.9306313470584846,0.07198244037928227,14692.82065948749,1
22,1,47973.98410116142,3.095918892589255,0.7910171736124796,0.5072304228769055,0.6705499898400293,0.1063780063600964,25173.879482440472,1
41,0,52599.23344269577,1.2301761310711496,0.9733280154429222,0.5387145752501525,0.7494778206412638,0.3003602048348877,21682.97083250628,1
44,2,39823.63084450454,4.386401156756834,0.9439919269915559,0.7907421441023208,0.7250343250936919,0.06928365553888322,15201.52849704454,1
37,2,61616.24545873681,0.5194567720715698,0.8846211895877281,0.9558907108676417,0.6776508558671194,0.23502559025453618,23654.417395378605,1
36,1,47875.089313894074,0.161842670027601,0.6381048163326045,0.8005708334314223,0.7772697309941403,0.4889122916352246,17208.519850925964,1
38,2,51742.37241926481,0.44189122980451967,0.6207797536082007,0.6179979979189161,0.9791491491458667,0.1277492673622615,24676.38621863873,1
29,0,45562.01069982534,4.228215601931602,0.9192685948987989,0.6601092008077736,0.8152033166828649,0.14274312045577447,13692.253985778472,1
33,1,52827.809002310154,3.256147598328305,0.5906587380410512,0.811579937040136,0.7145619506814581,0.3543567716842925,19374.797684621204,0
43,0,70054.65391328756,4.788723165586251,0.8028056537433218,0.7985272328075086,0.741624247321215,0.06979019407288682,22150.941832215238,1
42,1,45450.57388864488,1.681482706348788,0.719464971791482,0.9778514551075523,0.8452302846868511,0.41930877268039013,14666.517832776757,1
31,1,43466.043746963755,1.0633906400484971,0.7339932336461992,0.7645422820037745,0.7410986967252321,0.1395640186402815,22616.027926287985,1
36,0,40038.133340267814,2.8098761965687458,0.7272717012637704,0.6775074409866197,0.8153386891682676,0.28919937384017547,25163.995033383166,1
30,2,49284.53780380245,2.689141395633743,0.9499750733618301,0.762496378370709,0.709663957381131,0.16194342242350843,18982.10316908785,1
23,2,49145.555836763415,2.955119940976609,0.5435471254477275,0.8931169916354009,0.7383725083600743,0.34649687169945503,21964.925506900265,0
26,1,50617.31617517818,1.737669313301744,0.8914507247280493,0.7701819028919383,0.882291143534544,0.314247241507512,16023.231288137786,0
27,0,55619.07055683579,0.029484700183933787,0.9175063357876416,0.6630262751438569,0.8338473406575551,0.475897880184428,34306.76719948185,1
28,0,54106.01728456887,0.17515826470308415,0.971438573576745,0.6693105255525392,0.6373947453253518,0.2505203400096758,20031.13828772912,1
42,1,49729.742221607514,3.3191323071125645,0.7262999774688557,0.8784059096211753,0.9892730074024159,0.443695533225929,21656.223896431016,0
22,2,73445.61881646694,2.616290240777407,0.7500325959434584,0.5332241384306409,0.6197347691835541,0.309119826434788,18660.138959644442,1
44,0,58288.16340910486,4.105056298256367,0.9806472605704584,0.6373776380872562,0.6331758289126656,0.4615081934850261,16697.03923497574,0
28,2,36928.88068591206,1.5020492939339847,0.7292255304745815,0.5765187952042707,0.8805544194964534,0.18131992869558816,24822.09139069652,1
41,2,31457.576170852877,4.077361186155875,0.7517742364881289,0.9723378165986156,0.8832072557723292,0.2973924715731285,7965.642299256246,0
33,1,41652.210493587,2.1274570672577164,0.666127159094692,0.5450471315840892,0.6075742132907087,0.22551333870549767,10880.340643526943,1
37,1,51831.900560601534,0.48349192773168626,0.515813725342325,0.8790918047981283,0.8571015597854392,0.07965379285443963,21601.224610789403,1
37,2,40646.00412838659,4.889557812953472,0.7165272758807464,0.8152127847345851,0.6133040059105825,0.30841961122708633,18161.45239237693,0
32,0,42468.47306232137,2.5596796457275994,0.827545655423693,0.8164022003354856,0.9843079975560108,0.40740278026343557,24226.943907573117,0
42,0,50312.80446291781,3.1473925698117315,0.8449729553067786,0.8817165135739425,0.8784570375331742,0.3002916324609952,17410.15249730779,0
25,1,45896.328093364675,3.3539859324478396,0.5032543234423048,0.7002439860368967,0.6746312405283805,0.175703973870032,11642.428964768618,1
34,2,25427.59109037852,1.8120612611344034,0.9005263873864143,0.700371682498637,0.6632419152641676,0.16872306650798127,19668.24551409607,1
28,0,62926.11834190865,3.7376415993106864,0.7462078070642735,0.6443528911187278,0.8278649210881636,0.15702734342185448,18660.08026051922,1
25,0,60139.482690881974,4.351332326755085,0.7603726806930964,0.7988750184428304,0.8534074902546396,0.49083423279971433,14587.611099292139,0
36,1,34578.54970024361,1.935934882069294,0.9808718440851837,0.9649026260551291,0.9324950519486954,0.22964879355274842,23931.376788626094,1
40,2,50682.69319589446,3.285004433157741,0.642230579327909,0.9619915996954655,0.9613284596854247,0.1925913936392768,21784.74273089386,0
30,0,36601.38163655973,3.7856191198860474,0.8808259944840837,0.8514803360906926,0.7570133776232826,0.2383106340853583,15070.763702198874,1
32,1,42694.441041740305,0.9506294884454064,0.7873881228361355,0.953092885516525,0.9376339369485958,0.10210906693241792,12335.391044641394,1
29,0,55833.835410264226,1.6629804219798372,0.8503992307790191,0.9817594141778843,0.8169520141266935,0.13820878772757417,21775.714321364736,1
22,0,59720.565408800634,0.5439792319047743,0.7089087258905622,0.8975524715013956,0.7882328562408079,0.2790059638057535,15218.328275619831,1
44,0,59439.71526975398,3.011042321241017,0.6396037694821342,0.7039166644716731,0.8795882584231152,0.4094812237830701,15202.984640940973,0
29,1,52938.07044919944,4.0046884791042805,0.7730629761844672,0.7416124831658526,0.6412779845378614,0.44439201055168526,19454.693695625425,1
34,2,65302.46883718934,3.0541932829246683,0.6874705731763235,0.9656284600477993,0.706154602293005,0.4396931454126248,20237.492061761277,0
43,1,42673.259606847416,0.8989191548852199,0.6114555894148319,0.8350040376373551,0.9267050741645553,0.4751378907907377,22514.709785858737,0
25,2,45336.45003572843,2.731842455130687,0.9196180740568812,0.9103469805930877,0.8016315353349636,0.10659718570018376,25284.789360947238,0
29,0,18864.465401055895,4.174670742632048,0.7379157975006456,0.5580570178727089,0.9632173745928376,0.06843662795368119,17681.307454041893,1
24,2,48883.32178601974,1.5136239803910956,0.9236578705954497,0.5969507075453221,0.6354814935531643,0.09757904812225937,22938.11887310131,1
30,0,56956.32156843883,4.163257511263202,0.7370157911844601,0.6720542336614844,0.7253651243920181,0.320334013999603,19129.003267290223,1
23,0,53423.115344106816,3.92311641884994,0.778398848856204,0.5941203277797762,0.7422199571216146,0.3002535435994585,25884.846395259345,1
23,1,42511.7557610798,0.10870403918337435,0.9976401206569774,0.9532325323257701,0.7690881290892616,0.3520445283816407,15758.888787918233,0
34,0,60134.30727577442,1.1972740704275098,0.9757521060175799,0.6084452734987358,0.9947280206256993,0.2169907881870779,22621.177563734636,1
36,1,49114.03097144568,2.714712028988629,0.6358449353334453,0.778591857165248,0.7242650856272806,0.22621496267808794,15864.529227687362,1
44,2,59197.120544104415,3.5880868500962966,0.934327693224611,0.5427269350747386,0.8074729811861734,0.295508790436213,15464.490582784247,0
33,2,55833.79622127515,4.402652628264146,0.6952017418485966,0.5774809232619343,0.8144285295484007,0.08557525104372846,17717.780960500764,1
25,0,67094.10750683634,3.2052115913394714,0.5356243689551964,0.6237075674856025,0.9083191754429466,0.40994247476124596,9489.148376863435,0
29,1,54072.36035079445,1.9017208562476955,0.7878905074127002,0.991446700742193,0.8071475976343232,0.4652849966439623,24932.628786017685,1
30,0,57319.312075211375,0.9231360336865768,0.9885259297271176,0.898531878501956,0.8422949602482043,0.2243053403281759,15635.11094049504,1
44,1,49079.39493553876,3.800179277312157,0.9871568435026425,0.8367775293847846,0.9013312203043646,0.3828075922680358,17696.191815702266,0
26,1,43965.31819905207,1.0339077966206007,0.563232689081234,0.9581309919249009,0.6404528018719781,0.29697562412459494,15163.70394517518,1
41,1,55888.78649072438,3.477152607341249,0.8856183333089249,0.9781043296838074,0.9853888494099877,0.15620386744777173,24749.387351630816,0
39,2,68032.76837047651,0.906058086856037,0.9014165221251037,0.7267864571393746,0.9385216704317793,0.0805090054262389,21335.46733830539,1
32,1,42609.432224924225,0.45526925154732223,0.68437239215833,0.663844724721314,0.7555090454492428,0.16065450980607446,22754.242137684258,1
36,2,47022.36405454895,1.2555011185326725,0.8292975905942357,0.6576576634271372,0.8913670356294974,0.3222077695899506,20849.023825675537,0
43,1,50319.80522261209,1.4246490276255712,0.7440797391386109,0.5178645510407243,0.9049300417634987,0.06810339921174122,20841.65044972194,1
30,2,58218.75571930056,3.23604567247455,0.6139465488549634,0.6398190468631689,0.9400985797662628,0.4262858288260484,21660.979009443476,0
38,2,54145.495794657945,0.8044168387102946,0.8806321406124937,0.6775229835968719,0.6753267300536209,0.48663778714054146,24746.162185030116,1
33,2,60956.7578772008,4.65153456493444,0.6313763539062065,0.5184494197243668,0.881481101057521,0.08757586037440912,14263.04417812799,1
28,0,73686.91370769375,2.771808431711367,0.6702238765208296,0.9413024078094478,0.6133362122105134,0.16101406882595645,17146.364685636603,1
31,1,42333.184280165646,2.454658654082327,0.5950092024577305,0.9239283678998718,0.6462316496215526,0.35403512694991,14743.169909477643,0
31,0,57316.74773774468,2.1734725715418386,0.8596356518943522,0.6257504599672015,0.9104267841862015,0.41273614554129356,22999.621535934803,0
34,1,53847.677338246045,2.8330067347509553,0.7293620269152896,0.9012794501547927,0.9252012015527038,0.20569734125946354,22206.30398787156,0
40,1,50228.4826091354,0.11223483580891147,0.7216866274194667,0.8981059395408572,0.8369745808498259,0.28185729364690604,23590.56409309466,1
32,0,57273.022684121395,4.950431872895412,0.8022814334450064,0.6675063798675253,0.8326743896735589,0.4512917313333241,7248.871240397164,0
34,2,46798.36375521905,2.78762188097133,0.5786317236236687,0.8485340193155471,0.8998045713471718,0.22297925387722828,17836.399251226845,0
42,1,53876.54877976385,0.17597501070088895,0.9490769448128797,0.6449289190150672,0.9624339288354806,0.08669222305812918,8098.287309656051,1
29,2,34336.49084343261,2.949888023497999,0.7325544781179655,0.5351381179438499,0.7684460683470519,0.4977023548530432,29756.165513816388,1
29,0,43534.21666273013,2.185393791448394,0.6832634293410149,0.7523989169644894,0.6459284474429393,0.1311260924584473,20635.086289228926,1
25,2,62570.24976931715,0.12018848333204435,0.5633453044525962,0.7191635204395297,0.9355997537709152,0.07195181791942372,15912.72395306066,1
36,1,62108.995791253044,4.622143760787365,0.5839771021837071,0.5690764572596895,0.7366576583883012,0.23479411883749957,19388.678711604396,1
32,1,53113.199560618224,0.052834360369066746,0.96018015695693,0.7452766684950423,0.6535143092842362,0.10465858458204438,19909.351575151686,1
32,1,44563.40294732305,2.889358384389107,0.7283085166998611,0.9746878728784582,0.8458465600571325,0.4904300229916083,29885.127932094023,0
22,0,59903.189956219314,4.80895373813112,0.8610919596796304,0.8656965735945651,0.8312335700846758,0.2213572352280182,19038.200843164166,0
38,1,64837.84857795965,1.18802248491513,0.5402581763292666,0.8694361549728971,0.7896984826009554,0.4216150098090986,20927.96491427872,1
36,0,45051.59756130785,1.2708953712179833,0.8217322720632418,0.8787753975411452,0.9439188976988635,0.12947242527700292,17034.640104928832,0
41,2,32539.76376017821,0.002115642800761819,0.9607595961687105,0.8723169036342728,0.7088903341613472,0.11246664053758323,30547.499431541037,1
27,1,55389.61910544823,0.33175585993990453,0.6499817254407456,0.5099507177003033,0.605294106113752,0.3421819085215488,27861.86687481939,1
43,1,60965.21932888932,0.22444205788544058,0.7895702503567197,0.9623454678469658,0.72938748757688,0.45918956111442577,10219.384355868693,1
36,1,57049.80231605692,4.113281418442128,0.9701095521579253,0.9150688822193866,0.6038823841608515,0.1015414047319933,24268.348301781225,0
30,2,68780.95036675928,4.183687849724595,0.8596612769023602,0.6372897037165013,0.8174364843587357,0.3151642845492149,22240.223936284074,0
35,1,68831.60798633772,3.6335004209226134,0.5311627511920387,0.7763717524183151,0.7512993171439392,0.08822277113809324,16120.70105806116,1
39,0,46335.232440237996,1.7637250625854606,0.6893685736302194,0.8075029649765836,0.9255770963428344,0.4154733248053488,15033.56622917288,0
38,2,52387.93262692543,4.106272249444211,0.5428863780436441,0.5659725145581225,0.919034140996327,0.45918766110726617,9849.918213766716,0
39,2,44041.58189584347,2.69887260121441,0.9306587980995871,0.6269816884285637,0.7738553973194655,0.332957436450995,23213.615936663755,0
26,2,37735.23564071211,1.5215513823996163,0.8108313506018077,0.511625217642076,0.6865941094343292,0.35975439614357585,13202.921420874685,1
41,2,38438.72834237612,2.186383845571952,0.9781908724169428,0.9319758600271326,0.7689719463769188,0.07494640907541016,21549.255702251263,1
41,2,58604.256239156515,0.3288388491728783,0.5098781645929036,0.5124525348731002,0.8565270930174517,0.08283973409873731,14557.861949420283,1
30,0,53634.65024823732,4.724543433749568,0.7115436849269521,0.6593479189304334,0.6760823926291629,0.13085175019672404,14023.64078277415,1
32,2,60679.53008601007,3.0955820867592005,0.5521820497721974,0.5391232464731115,0.9092186462281211,0.17322281029934478,20251.269029255724,1
43,1,80379.45691959752,3.6561707246528643,0.6752439113099564,0.8907029630855261,0.7322240841741096,0.39193525257793427,26253.081122583153,0
22,2,55998.41123889677,3.382916852099383,0.5809434116782934,0.962491386535594,0.9728707979669637,0.2459431611558046,16162.37004050434,0
39,2,40544.95305079523,3.3387499226049036,0.6643968799967102,0.7814078099088961,0.8047482121098432,0.08521235903601343,19704.04158538119,1
27,2,62421.52184809951,0.08630492748620044,0.9096310023610146,0.5697834086541609,0.9388506136518888,0.433690278028108,20514.39923486006,0
23,2,40321.85249190669,2.6268563989242333,0.5803496632413518,0.7790804291430508,0.846357032118641,0.4972220161596325,19606.181251713748,1
36,2,70980.04261741691,4.108551143127671,0.7368323784760942,0.8851706197263394,0.8218407375114951,0.254761831717277,21549.07575609251,0
42,0,26342.610095935874,0.22259425705799973,0.9607915670302631,0.8592081026131503,0.8728520533940449,0.28029380250900715,20081.48827772321,0
35,0,43441.41259597084,4.780828419441353,0.9993896439271532,0.8708595029332775,0.9245964494831043,0.08532924764043429,11293.133452449681,0
26,2,57465.65927733176,2.1207984150299457,0.6253205590875417,0.6395869212767389,0.8578030017638945,0.22235784389928398,26523.27847087281,1
27,0,64130.251925894525,1.449477460256856,0.9677840853830502,0.5368687612921211,0.9188962748766809,0.2173119619505524,21974.446794143514,1
27,1,41876.20248451781,2.6591068082097142,0.6306943404005128,0.5744818192742251,0.6761860657838052,0.48460618084170093,18933.91260224147,1
43,2,39700.90438576012,4.006070939215181,0.7067642494917967,0.9777532425394704,0.7110066161499204,0.34719417912211853,15002.513375399045,1
39,1,51780.40629963653,2.3737753088431877,0.9389618061166637,0.8067569935479906,0.6918891286349227,0.4019824221111147,18174.372432714714,0
35,1,72907.92620278863,3.225528382931959,0.8930880524621241,0.8639498029319628,0.9193212751258303,0.10774942276914018,24370.182704999927,0
31,2,31539.468400018242,2.4995719393342997,0.9287437786118676,0.949532295890303,0.6344514235428304,0.2376170967842054,13345.495749794634,1
35,1,46230.5588339304,3.1563612832057957,0.9001283396522253,0.926377283275646,0.9183452789766913,0.13619876103825382,15803.459771060323,0
34,1,53122.22023670943,0.6901545759831829,0.6175305025050206,0.6092009248595596,0.7556169199258087,0.4370850402278621,19572.90164912527,1
24,1,40448.6076411056,0.19331693089049973,0.7793975577153011,0.5290300223043769,0.6318028648069581,0.11856756886601026,11963.455573046456,1
27,2,40407.36538748085,0.6845070284869637,0.692625359180961,0.9625641004317294,0.7697705046105849,0.24749204855128665,15146.47424886396,1
29,2,47199.300624698575,1.429190723319644,0.7298554842241843,0.9908341463188786,0.7202009202135405,0.07414262678918934,18620.765969008087,1
33,1,53512.5179125937,1.2667803122405341,0.5769781510618154,0.7836720967569877,0.8367808731130598,0.3354324323901973,7743.028781825877,1
34,2,47659.26024204005,3.0758767483032345,0.6578837796125853,0.9442009574188898,0.7890106532375252,0.2668661374764924,18797.18835976182,0
32,2,67586.78782839158,2.279447120671205,0.9288235607110935,0.6159080248573767,0.71871095643534,0.27408504759805014,13426.205011904702,0
33,1,57111.245340821006,0.1940599051342351,0.948779204943082,0.5555193522949257,0.9449063777622062,0.09572850976629935,25915.144643791893,1
22,2,54597.96827858086,0.17432953158512787,0.8050765419495693,0.749908468704207,0.7627285699382276,0.281291533347681,17227.723268631154,1
38,0,62331.84343170046,0.4529400106033288,0.7491336285003765,0.9055917097418931,0.7882759967207115,0.30370257085215,23691.925615917764,1
37,2,54809.634696979076,1.76540578700433,0.8564198440746502,0.8273268116201662,0.9386514099009831,0.48327803900479954,21929.38854372109,0
32,0,44681.76047238239,0.03091475481864725,0.8044266251111012,0.8186600840718827,0.6356226433376085,0.06495020747847792,16055.19786921027,1
34,1,46842.17056286741,2.4699363271507018,0.9918375031739068,0.5087294541125831,0.7559572567110979,0.4652211242712034,21759.522889103657,0
39,2,36446.76543666296,1.8033483215465136,0.5950443960821017,0.6587464461825456,0.7611426746113559,0.2658040060692131,28501.119578941296,1
32,1,74058.53823849291,2.7772065122041316,0.7245223631232408,0.9697478932612407,0.7983302620626733,0.14455153647093838,20248.12415680505,1
33,1,61168.68763680876,3.604126140414004,0.9591202511427768,0.5671367697584617,0.6424482369437621,0.34949573732805134,18224.81547209252,0
27,1,19285.018962194055,1.2548640773992719,0.9573685299542621,0.8631829725935771,0.6410640484998206,0.2826734977638319,21903.031394709695,1
30,1,65997.5411917159,0.7854182381445485,0.7476734232805868,0.8796555769040223,0.7665663823063663,0.1520397573933777,22420.949520425715,1
37,1,32408.80831471263,1.3902677798169378,0.5674045010006907,0.8664166215961444,0.6132116033386911,0.33207208062600524,18152.095725597123,1
25,2,56248.02773571535,0.008815909759527507,0.9074789837464512,0.9946424470500882,0.701993743623854,0.2629680238331952,5478.238231319388,0
24,0,23551.690957863902,0.6000647776289036,0.7925825932516738,0.7046041056759624,0.6804707015086254,0.3600565782628791,15544.997114155343,1
37,2,44862.44790444112,3.754151818431672,0.8865830079286283,0.8410966961045097,0.7957545045294299,0.36008461765822664,13477.991498254054,0
33,2,66091.20209290207,1.1140342120014257,0.7312618157052951,0.5968275566919012,0.6044638228872842,0.2627668935549069,19882.508139963393,1
32,2,66759.60663943324,4.971498169020193,0.6019419609684133,0.699854957935544,0.8702933801055881,0.22585829491473874,25881.532907264824,1
26,2,53681.304713647616,0.8391576068240458,0.5119947037397604,0.7457803012165632,0.9422349228522944,0.0784599086421579,22437.5393869022,1
39,0,59449.577518854276,3.9438585778274673,0.7795691344198761,0.6074137705500128,0.8826966072957216,0.2722309690823793,17510.709538992218,0
40,2,33037.15729029905,3.525222359127673,0.5805230894407948,0.9534053711794299,0.9272312677448,0.15940176308979265,21310.422298452188,1
44,1,56459.999272039975,1.610660714081538,0.5935686042989108,0.8580989152336812,0.8573265615192747,0.07396135908154315,19900.998335747645,1
44,2,60211.648919382074,1.6536957178298262,0.7181528154785821,0.6418788840462474,0.8029468137556567,0.19867110369684587,22602.65187355199,1
27,2,80836.95005240166,2.817757904835523,0.721038536719449,0.5674782196487971,0.6876086389238669,0.0893610584275123,22880.84127483187,1
43,0,42521.3684038229,4.261870487412792,0.6371935451028526,0.6439336642112539,0.7118505390731457,0.310883820317856,26511.09729343347,1
39,0,50195.63380433733,1.930934720597322,0.5659611042117343,0.8114926911215422,0.727083201487807,0.2766510791208845,19303.57455688485,1
27,1,50937.38133982525,0.3058994045920327,0.9724763759111688,0.9132043191551429,0.6152070677865935,0.40659304882823943,11010.789932255508,0
25,2,58383.00480531444,1.872095884511484,0.56582030793913,0.7515841285275802,0.9652355085647601,0.17043509463766232,13374.62711595949,1
33,2,60566.12825858762,1.036563366213707,0.6753862923005647,0.551247336752257,0.9601210810533496,0.21718807946150126,20087.167950763538,1
40,2,62730.981341478386,4.696035085325087,0.6524339963037231,0.6246574332055451,0.6431111398119821,0.3600276748872828,18655.693451778345,1
23,1,61855.54591175374,3.486371731879738,0.933168948479276,0.6725719596947761,0.8226774262200213,0.49682503410418016,23610.6356201051,0
38,0,32226.580489871398,0.2541633210667432,0.7050312242392853,0.8180681268555133,0.7870565176815343,0.45687639085090453,25187.26910556046,1
32,1,18641.637436211582,1.4649426863130321,0.5620217496171822,0.6233216876808376,0.8733655988167981,0.2843712042995651,20180.80585103948,1
32,2,43827.48335500358,0.25107982460403466,0.5051305142022477,0.6169641963269459,0.8412070642153338,0.35507628313997625,13750.848040744055,1
42,0,49574.99786472332,4.1500833518739295,0.8609748017372625,0.6431009343105971,0.6497287204717322,0.28936504695919063,22809.77011431817,0
37,0,42640.78688855721,4.531482009535805,0.857250546283925,0.7962645222267745,0.8640310579847182,0.24566248935700802,21395.69625576852,0
23,1,44483.62228398679,0.5613980291953719,0.7088918356566138,0.7463151419710836,0.843548921582415,0.32103396029223336,23173.70953424307,1
23,0,45965.00686711759,2.2014502300434806,0.5631540001561618,0.9208179766512203,0.8124894551895222,0.2239246513965068,16375.600537522401,1
44,0,56929.291993032435,4.659416409182129,0.6858169062863739,0.8489661572066565,0.7609625066292907,0.17608476008347734,34903.88447691948,1
29,2,37595.69533953164,0.7260584335733528,0.7949412254585154,0.8334109359781653,0.9819683976212658,0.36755325626075813,11273.1194864988,1
34,2,49066.06676047129,1.4595179532815745,0.8519714709034205,0.5773250310023068,0.9397758245244463,0.4423880357963133,20467.372656891002,0
31,0,49157.916605371516,1.5213732508632793,0.5391199462171381,0.5276138993060928,0.8340339899679681,0.17961093772279185,23573.08931268816,1
29,0,56656.39206210183,0.15029156100999252,0.7781537353073396,0.7549994322796358,0.6025511301070465,0.3681012279824992,24133.61972891224,1
25,1,63942.85807655484,0.18136617344995332,0.6380620392240688,0.5358208326857681,0.7728492968679093,0.2453085516610628,20047.825690500347,1
36,1,70209.28877745674,4.7639641354145645,0.8086331435668213,0.6820089579631682,0.8801358914200396,0.18593826673306124,23105.57992417389,0
22,0,41048.11063494268,2.85546304493127,0.8240700614323804,0.5130561741807943,0.6469176939077969,0.3294999403444343,24525.246447429523,0
32,2,26000.30467322609,1.5332416071430894,0.9553018508873592,0.5884044883149255,0.7626198466286969,0.4727365080098691,20539.521736507195,1
28,0,47096.86125517657,1.8933733035329225,0.70518918769448,0.5551839343446137,0.6766900895810553,0.2082611665970393,21143.05995532941,1
38,0,30936.597700401842,3.574214644225121,0.7687953300676588,0.9004925019879373,0.7352571948595271,0.39176568598087436,23206.200761603446,1
41,2,82814.92291108366,1.8325860177731017,0.6341075613802547,0.6730630762830768,0.6106676816079292,0.19161413711476866,20106.989193536454,1
39,2,39525.43377388363,1.1388020154664413,0.6432785120725637,0.5394232591359983,0.6506929529059597,0.4117407715317236,26669.408479495705,1
43,1,56766.00518783277,0.509186707998997,0.5230168907806813,0.6327401022698396,0.7819027400557041,0.3919931259774061,24987.44496753081,1
43,1,61208.79328009315,3.644665058590186,0.6430344711492532,0.8414040430349546,0.9592759684143122,0.39453474723129167,18468.368172789644,0
33,1,54087.46793885604,0.9028250833761237,0.531914344795329,0.8728176360861777,0.7962326486403443,0.49896863060085805,16408.142989416498,1
30,1,74920.64421571039,0.3482413496314879,0.9819578952929149,0.5599325649247606,0.7812309874831537,0.1132329073128865,23866.327799586546,1
26,2,47570.22631861027,2.134772227482385,0.8121316176880522,0.8892832199669667,0.9150277571885956,0.22497765490521265,20429.917328263724,0
31,0,39981.41891154218,0.1978548090567689,0.5865742805931471,0.6852795791085391,0.7071320307743822,0.333865474996287,17035.431361657495,1
25,1,39360.5046541849,4.824990291714434,0.5583831799101675,0.8396913344675017,0.6380274996899424,0.3157139625995946,17601.62953209949,1
26,1,59000.068335244185,3.1364648378741986,0.6850613102387717,0.835753894648472,0.6838290481346716,0.40128488807279616,23241.011565815184,0
31,2,47722.42104481931,0.763484052232804,0.6538236623094207,0.8967963605388196,0.916520334779713,0.0711093117856445,17675.116525981677,1
32,2,39362.13212716139,0.8622704322423042,0.6396273904572265,0.8485913901545231,0.8708191700374472,0.3672730259484266,27229.248920391892,1
42,0,55295.662586282866,2.849142401364227,0.7340980224655106,0.5194341783362502,0.6366132729016143,0.3819757804800529,15011.01386567632,1
31,0,58510.99070105976,1.782828786688968,0.9564369214882318,0.7597405554447741,0.8668372641133799,0.07749550217810668,17494.83913204474,1
29,2,53255.66223543453,3.8713337209385683,0.7840251272015148,0.5830905867354859,0.97262059395375,0.2924070607543387,15348.667266457942,0
23,1,60795.15670802729,2.729032428094583,0.7606157522933096,0.9849822687463451,0.6179819824005425,0.16024671702008578,13905.086178684,1
44,1,51057.18335420376,2.1666693776247063,0.9032742175805291,0.6279172692555489,0.8465672383671342,0.41073226761709847,16019.203429233798,0
29,1,42876.49595382488,4.814901240326358,0.5020123057984446,0.7100536756346116,0.7516658279131648,0.0723261227871895,17457.041274718773,1
37,0,59736.80085813812,1.953645281048445,0.5986928345776168,0.5983510758867188,0.8004125836054021,0.11577386628318438,17900.871443796754,1
43,1,39318.94095765997,2.0030546189867175,0.7480929671944181,0.5672945669089816,0.811271526391475,0.0970041970804427,9176.11384428569,1
26,1,36453.37583360028,3.328862105303945,0.8526545302610333,0.8004648003018551,0.9084184389869415,0.07934796745321296,14032.594999820609,0
24,2,63871.39579040798,4.047392920610841,0.7425140974698192,0.7465898243707603,0.8228050079091755,0.32003314835781693,20899.40959760575,1
33,1,45825.824347800895,3.1310749542927265,0.5818579906504386,0.6873298670515207,0.8372342512500439,0.44084611515269095,16488.06821032643,1
34,2,69988.20691333967,3.4930511102721424,0.9649914088307883,0.5427095110757627,0.7331647375087238,0.279937906099042,25206.552640755057,0
34,1,60279.13744071928,1.8646578428330556,0.6643325655527226,0.867979682334284,0.6503781191137101,0.14476168486138252,18792.05059935107,1
31,0,44913.93543318993,2.3974841823912985,0.894107840697252,0.5029281489492095,0.873092933368733,0.20470832082138724,22961.971566080574,0
25,1,55834.65718715201,0.9851754323398165,0.9457066672988064,0.7288307941646592,0.6001928561913806,0.21216479993152437,18139.875547599775,1
30,1,80340.56329336252,3.4012324534926175,0.6732246888443332,0.8162859903976671,0.7314868677961477,0.2532359289489332,24577.28124788408,0
43,2,59051.27771374871,1.1072597021335473,0.9226558906650524,0.7153554178046735,0.687217581769864,0.23924226467746518,8331.808446590732,1
44,2,56980.38688090928,0.0062839769690559155,0.8553868415833987,0.5631044919555971,0.755413376302451,0.3520180635758943,20533.181220134295,1
23,2,42863.347116240555,4.668810599033756,0.952140418331003,0.8891249430925174,0.7245072108255303,0.20296047696642955,27652.075259428027,0
